Class Name,Inherited Attributes,Unused Attributes,Used Attributes Percentage,Inherited Methods,Unused Methods,Used Methods Percentage
proguard.obfuscate.SourceFileRenamer, 0.0, 0.0, NaN, 21.0, 21.0, 0.0, 
proguard.obfuscate.SpecialNameFactory, 0.0, 0.0, NaN, 2.0, 1.0, 50.0, 
proguard.obfuscate.Utf8Shrinker, 0.0, 0.0, NaN, 2.0, 2.0, 0.0, 
proguard.obfuscate.Utf8UsageMarker, 0.0, 0.0, NaN, 45.0, 45.0, 0.0, 
proguard.optimize.ChangedCodePrinter, 0.0, 0.0, NaN, 19.0, 19.0, 0.0, 
proguard.optimize.KeepMarker, 0.0, 0.0, NaN, 6.0, 6.0, 0.0, 
proguard.optimize.MethodOptimizationInfo, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.optimize.MethodOptimizationInfoSetter, 0.0, 0.0, NaN, 4.0, 4.0, 0.0, 
proguard.optimize.NoSideEffectMethodMarker, 0.0, 0.0, NaN, 4.0, 4.0, 0.0, 
proguard.optimize.NonPrivateMethodMarker, 0.0, 0.0, NaN, 17.0, 17.0, 0.0, 
proguard.optimize.Optimizer, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.optimize.ParameterShrinker, 0.0, 0.0, NaN, 23.0, 23.0, 0.0, 
proguard.optimize.ParameterUsageMarker, 0.0, 0.0, NaN, 4.0, 4.0, 0.0, 
proguard.optimize.SideEffectInstructionChecker, 0.0, 0.0, NaN, 21.0, 21.0, 0.0, 
proguard.optimize.SideEffectMethodMarker, 0.0, 0.0, NaN, 26.0, 26.0, 0.0, 
proguard.optimize.VariableUsageMarker, 0.0, 0.0, NaN, 6.0, 6.0, 0.0, 
proguard.optimize.WriteOnlyFieldFilter, 0.0, 0.0, NaN, 4.0, 4.0, 0.0, 
proguard.optimize.WriteOnlyFieldMarker, 0.0, 0.0, NaN, 21.0, 21.0, 0.0, 
proguard.optimize.evaluation.BranchUnit, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.optimize.evaluation.EvaluationSimplifier, 0.0, 0.0, NaN, 29.0, 29.0, 0.0, 
proguard.optimize.evaluation.PartialEvaluator, 0.0, 0.0, NaN, 7.0, 7.0, 0.0, 
proguard.optimize.evaluation.Processor, 0.0, 0.0, NaN, 17.0, 17.0, 0.0, 
proguard.optimize.evaluation.Stack, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.optimize.evaluation.TracedBranchUnit, 0.0, 0.0, NaN, 4.0, 3.0, 25.0, 
proguard.optimize.evaluation.TracedStack, 3.0, 3.0, 0.0, 30.0, 27.0, 10.0, 
proguard.optimize.evaluation.TracedVariables, 2.0, 2.0, 0.0, 15.0, 11.0, 26.66666666666667, 
proguard.optimize.evaluation.UnusedParameterCleaner, 0.0, 0.0, NaN, 21.0, 21.0, 0.0, 
proguard.optimize.evaluation.Variables, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.optimize.evaluation.value.Category1Value, 9.0, 9.0, 0.0, 12.0, 12.0, 0.0, 
proguard.optimize.evaluation.value.Category2Value, 9.0, 9.0, 0.0, 12.0, 12.0, 0.0, 
proguard.optimize.evaluation.value.DoubleValue, 9.0, 9.0, 0.0, 12.0, 11.0, 8.333333333333329, 
proguard.optimize.evaluation.value.DoubleValueFactory, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.optimize.evaluation.value.FloatValue, 9.0, 9.0, 0.0, 12.0, 11.0, 8.333333333333329, 
proguard.optimize.evaluation.value.FloatValueFactory, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.optimize.evaluation.value.InstructionOffsetValue, 9.0, 9.0, 0.0, 12.0, 11.0, 8.333333333333329, 
proguard.optimize.evaluation.value.InstructionOffsetValueFactory, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.optimize.evaluation.value.IntegerValue, 9.0, 9.0, 0.0, 12.0, 11.0, 8.333333333333329, 
proguard.optimize.evaluation.value.IntegerValueFactory, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.optimize.evaluation.value.LongValue, 9.0, 9.0, 0.0, 12.0, 11.0, 8.333333333333329, 
proguard.optimize.evaluation.value.LongValueFactory, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.optimize.evaluation.value.ReferenceValue, 9.0, 9.0, 0.0, 12.0, 11.0, 8.333333333333329, 
proguard.optimize.evaluation.value.ReferenceValueFactory, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.optimize.evaluation.value.SpecificArrayReferenceValue, 11.0, 10.0, 9.090909090909093, 22.0, 22.0, 0.0, 
proguard.optimize.evaluation.value.SpecificDoubleValue, 9.0, 9.0, 0.0, 30.0, 30.0, 0.0, 
proguard.optimize.evaluation.value.SpecificFloatValue, 9.0, 9.0, 0.0, 30.0, 30.0, 0.0, 
proguard.optimize.evaluation.value.SpecificIntegerValue, 9.0, 9.0, 0.0, 46.0, 46.0, 0.0, 
proguard.optimize.evaluation.value.SpecificLongValue, 9.0, 9.0, 0.0, 36.0, 35.0, 2.7777777777777715, 
proguard.optimize.evaluation.value.SpecificReferenceValue, 10.0, 10.0, 0.0, 22.0, 22.0, 0.0, 
proguard.optimize.evaluation.value.Value, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.optimize.evaluation.value.ValueFactory, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.optimize.peephole.BranchTargetFinder, 0.0, 0.0, NaN, 37.0, 37.0, 0.0, 
proguard.optimize.peephole.ClassFileFinalizer, 0.0, 0.0, NaN, 6.0, 6.0, 0.0, 
proguard.optimize.peephole.GetterSetterInliner, 0.0, 0.0, NaN, 17.0, 17.0, 0.0, 
proguard.optimize.peephole.GotoCommonCodeReplacer, 0.0, 0.0, NaN, 6.0, 6.0, 0.0, 
proguard.optimize.peephole.GotoGotoReplacer, 0.0, 0.0, NaN, 6.0, 6.0, 0.0, 
proguard.optimize.peephole.GotoReturnReplacer, 0.0, 0.0, NaN, 6.0, 6.0, 0.0, 
proguard.optimize.peephole.LoadStoreRemover, 0.0, 0.0, NaN, 6.0, 6.0, 0.0, 
proguard.optimize.peephole.MethodPrivatizer, 0.0, 0.0, NaN, 4.0, 4.0, 0.0, 
proguard.optimize.peephole.NopRemover, 0.0, 0.0, NaN, 6.0, 6.0, 0.0, 
proguard.optimize.peephole.PushPopRemover, 0.0, 0.0, NaN, 6.0, 6.0, 0.0, 
proguard.optimize.peephole.SingleImplementationFixer, 0.0, 0.0, NaN, 13.0, 13.0, 0.0, 
proguard.optimize.peephole.SingleImplementationInliner, 0.0, 0.0, NaN, 44.0, 44.0, 0.0, 
proguard.optimize.peephole.SingleImplementationMarker, 0.0, 0.0, NaN, 2.0, 2.0, 0.0, 
proguard.optimize.peephole.StoreLoadReplacer, 0.0, 0.0, NaN, 6.0, 6.0, 0.0, 
proguard.retrace.ReTrace, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.retrace.StackTrace, 0.0, 0.0, NaN, 3.0, 3.0, 0.0, 
proguard.retrace.StackTraceItem, 0.0, 0.0, NaN, 3.0, 1.0, 66.66666666666666, 
proguard.shrink.ClassFileShrinker, 0.0, 0.0, NaN, 25.0, 25.0, 0.0, 
proguard.shrink.InnerUsageMarker, 0.0, 0.0, NaN, 33.0, 32.0, 3.030303030303031, 
proguard.shrink.InterfaceUsageMarker, 0.0, 0.0, NaN, 13.0, 13.0, 0.0, 
proguard.shrink.ShortestUsageMark, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.shrink.ShortestUsageMarker, 4.0, 4.0, 0.0, 64.0, 63.0, 1.5625, 
proguard.shrink.ShortestUsagePrinter, 0.0, 0.0, NaN, 6.0, 6.0, 0.0, 
proguard.shrink.Shrinker, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.shrink.UsageMarker, 0.0, 0.0, NaN, 52.0, 52.0, 0.0, 
proguard.shrink.UsagePrinter, 0.0, 0.0, NaN, 6.0, 6.0, 0.0, 
proguard.shrink.UsedClassFileFilter, 0.0, 0.0, NaN, 2.0, 2.0, 0.0, 
proguard.util.BasicListMatcher, 0.0, 0.0, NaN, 1.0, 0.0, 100.0, 
proguard.util.BasicMatcher, 0.0, 0.0, NaN, 1.0, 0.0, 100.0, 
proguard.util.ClassNameListMatcher, 4.0, 4.0, 0.0, 3.0, 2.0, 33.33333333333333, 
proguard.util.ClassNameMatcher, 8.0, 8.0, 0.0, 5.0, 4.0, 20.0, 
proguard.util.ExtensionMatcher, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
proguard.util.FileNameListMatcher, 4.0, 4.0, 0.0, 3.0, 2.0, 33.33333333333333, 
proguard.util.FileNameMatcher, 8.0, 8.0, 0.0, 5.0, 4.0, 20.0, 
proguard.util.ListUtil, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.util.StringMatcher, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
proguard.wtk.ProGuardObfuscator, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
Total, 466.0, 455.0, 2.3605150214592214, 2679.0, 2506.0, 6.457633445315423, 
